negation_words
11
22
0
22
22
0
22
66
11
0
0
0
11
0
0
0
0
0
0
0
11
0
0
11
22
11
22
11
0
22
0
0
11
0
0
0
11
0
22
0
0
0
0
0
0
11
11
22
11
22
22
0
22
22
11
22
22
11
11
0
11
11
0
0
0
11
0
11
0
0
11
0
0
0
0
0
0
0
0
0
11
11
11
0
0
22
44
0
0
11
0
0
0
11
0
0
22
22
22
0
22
0
33
33
0
0
0
11
0
0
0
0
0
0
11
0
11
22
0
0
0
0
11
0
0
11
0
11
11
11
11
33
0
0
0
11
0
0
0
0
0
0
0
0
0
0
0
33
11
22
22
11
0
0
33
0
0
0
0
0
0
0
0
11
0
11
0
0
11
11
0
0
0
22
11
0
0
0
44
11
0
0
22
0
0
0
0
0
0
0
55
11
22
11
0
0
11
0
11
0
0
0
11
22
11
0
0
11
0
0
0
0
0
0
0
0
33
0
22
0
0
0
0
22
0
0
0
0
11
11
0
0
0
22
0
11
0
22
11
0
0
0
0
0
0
0
0
0
0
0
11
22
0
0
22
0
0
0
11
0
22
44
33
11
0
11
0
0
0
0
0
0
22
0
0
11
0
0
33
0
11
11
0
0
0
11
0
0
0
22
0
11
0
0
11
0
22
11
0
11
0
0
0
22
0
0
0
0
0
0
0
11
0
0
0
44
11
0
33
11
0
11
11
0
0
0
0
0
11
33
0
0
0
0
0
0
11
0
0
55
11
11
0
0
44
11
0
0
0
0
0
77
0
0
11
0
0
0
0
0
11
22
55
0
0
0
0
0
0
0
11
11
0
0
0
22
0
0
11
0
0
11
0
22
11
11
0
33
0
0
0
0
0
0
0
0
0
0
0
11
0
0
0
0
11
0
99
0
77
22
0
11
77
0
22
88
22
33
0
0
11
33
33
0
44
0
33
0
11
66
33
66
66
77
22
0
44
44
66
0
11
22
198
11
0
11
0
0
11
55
33
0
0
33
0
0
22
0
0
0
0
22
0
44
44
44
0
33
0
0
0
55
0
0
11
0
0
11
11
0
55
0
11
11
0
22
0
11
0
0
0
22
0
165
55
11
11
0
11
44
0
0
0
33
0
0
0
0
0
55
55
0
0
0
0
0
11
22
0
11
44
22
22
22
22
33
22
0
0
11
88
0
22
33
0
0
22
0
88
0
44
0
11
33
0
0
22
33
0
11
110
44
44
0
11
0
0
0
176
33
11
44
44
77
11
22
0
44
11
22
0
0
0
11
0
0
0
33
11
11
0
55
22
11
0
0
0
0
11
11
11
0
22
0
0
11
0
22
0
0
0
0
0
11
0
11
0
11
11
0
0
0
0
11
22
11
11
0
0
11
11
0
0
0
0
0
0
0
0
0
0
0
0
11
0
33
22
11
11
11
55
11
11
0
0
0
0
11
0
0
0
0
11
0
22
11
11
0
0
33
11
55
0
0
0
11
11
0
11
0
0
0
0
55
0
11
0
66
0
0
0
44
77
0
0
0
0
0
22
0
0
0
0
0
0
0
0
0
0
0
0
11
0
11
0
0
11
22
0
0
33
11
77
99
11
132
44
11
11
33
0
55
0
0
11
33
132
22
0
0
0
0
0
11
0
0
11
11
0
0
0
0
11
154
0
0
0
0
0
0
0
11
0
0
0
0
0
0
22
0
0
33
11
33
0
0
0
0
0
11
0
0
0
22
0
22
0
11
22
0
0
0
0
11
0
110
0
0
0
11
0
0
0
0
0
0
0
0
0
0
22
0
22
0
121
0
11
0
11
0
11
11
11
11
0
0
0
0
11
55
0
0
0
11
0
22
11
11
22
11
33
0
0
22
0
44
0
33
0
0
0
0
0
11
11
0
0
0
22
0
0
0
11
11
0
0
0
0
0
11
0
0
11
0
0
0
22
22
0
55
33
0
11
0
0
22
22
0
22
33
0
0
77
11
33
0
0
33
44
88
0
0
33
0
55
88
0
121
0
0
22
132
88
11
11
11
